dates,Title,Files,Not OK?,Political Influence,Scientific Data Mentioned,Statistical Data Mentioned,Source Mentioned,Authenticity,Stance Detection,Location,Focus,Target,Authority Involvement,Comments,Done,Annotator
27 March 2024 05:21,প্রচার-দূষণ নিয়ে ভাবার সময় আছে কি নেতাদের,ID-387.txt,False,Yes,No,No,No,Problematic,Negative,India,Plastic Pollution,Goverment,Other Authority,,No,
05 May 2017 09:38,রামপালের দূষণ নরসিংদী থেকে কলকাতা পর্যন্ত ছড়াবে,ID-3870.txt,False,Yes,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,Authority,Government,,No,
22 April 2017 22:00,দূষণ-গন্ধ রোধে বৃষ্টিই এখন ভরসা,ID-3872.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Rain,,Environmental/Forestry Authority,,No,
30 September 2017 14:17,জালালাবাদের মতবিনিময় সভা সিলেটের পরিবেশ বিপর্যয় রোধ প্রবাসীদের সম্পৃক্ত হতে হবে,ID-3875.txt,False,No,No,No,Yes,Real,Positive,Bangladesh,Climate Change,General People,Government,,No,
05 April 2017 19:08,ড্রেনের বর্জ্যে বায়ু দূষণ পুলিশকে তদন্তের নির্দেশ,ID-3876.txt,False,No,No,No,No,Real,Positive,Bangladesh,Air Pollution,General People,Legal/Court,,No,
05 April 2017 01:59,রাজশাহী নগরে বর্জ্য রাখা হচ্ছে রাস্তায় নির্মল বায়ুর শহরে দূষণ ছড়াচ্ছে ড্রেনের বর্জ্য,ID-3878.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,General People,Scientists & Researcher,,No,
11 December 2023 02:36,তাগা ম্যান উইন্টারের সাসটেইনেবল ফ্যাশন কালেকশন,ID-3889.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,,,,No,
23 March 2024 06:32,"বর্জ্য থেকে জৈব গ্যাস, রাজ্যে লগ্নি বিজিসি-র",ID-389.txt,False,No,No,No,No,Maybe Real,Positive,India,Environmental Pollution,General People,Other Authority,,No,
30 July 2017 19:11,চিঠিপত্র বাঘ ও পরিবেশ রক্ষা,ID-3890.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Wildlife,,,,No,
22 March 2024 07:56,বটানিক্যাল নিয়ে কমিটি গঠন আদালতের,ID-390.txt,False,Yes,No,No,No,Real,Positive,India,Foresty and Tree Plantation,Goverment,Environmental/Forestry Authority,,No,
29 February 2024 01:00,চিঠিপত্র পলাশবাড়ীর আকাশ কলুষিত ইটভাটার ধোঁয়ায়,ID-3903.txt,False,No,No,Yes,No,Real,Problematic,Bangladesh,Air Pollution,Industries,Other Authority,,No,
10 January 2017 19:15,খাবার পানিতে আর্সেনিক দূষণ: দুই যুগ পর ফিরে দেখা,ID-3905.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Water Resource Pollution,,Other Authority,,No,
10 July 2023 14:24,পরিবেশদূষণে আড়াই কোটি টাকা জরিমানা,ID-3923.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,Government,,No,
15 June 2017 18:39,সময় চিত্র পরিবেশ রক্ষা: বিপরীত ভূমিতে বাংলাদেশ,ID-3927.txt,False,Yes,No,No,No,Real,Positive,Global,Global Warming,World power,,,No,
20 March 2024 06:16,"বিশ্বের দূষণ তালিকায় তৃতীয় স্থানে ভারত, সবচেয়ে দূষিত রাজধানী দিল্লি",ID-393.txt,False,No,Yes,Yes,Yes,Real,Positive,India,Air Pollution,All,Environmental/Forestry Authority,,No,
23 December 2016 20:10,শিল্প ও পয়োবর্জ্যের বিরুদ্ধে ব্যবস্থা নেই বুড়িগঙ্গায় দূষণ চলছেই,ID-3934.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,Industries,Environmental/Forestry Authority,,No,
05 June 2017 19:43,দক্ষিণ সিটিতে আধুনিক গণশৌচাগার 'গণশৌচাগারের পরিবেশ বাসার শৌচাগারের চেয়ে ভালো',ID-3945.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,General People,Other Authority,,No,
03 June 2017 18:32,পরিবেশ নিয়ে পড়ি,ID-3951.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,,Other Authority,,No,
14 March 2024 13:58,বায়ুদূষণ–তাপমাত্রা কমাতে গবেষণা: ঢাকা উত্তর সিটির সঙ্গে ৩ প্রতিষ্ঠানের সমঝোতা স্মারক স্বাক্ষরিত,ID-3956.txt,False,No,No,No,No,Real,Positive,Bangladesh,Air Pollution,Authority,Other Authority,,No,
29 August 2023 04:12,ঢাকায় আজ সকালেও বাতাস অস্বাস্থ্যকর,ID-3983.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
18 January 2023 03:46,বেশি দূষিত শহরের তালিকায় ঢাকা আজ ৫ নম্বরে,ID-3984.txt,False,No,Yes,Yes,Yes,Real,Positive,Bangladesh,Air Pollution,,Scientists & Researcher,,No,
14 January 2023 03:10,ঢাকা আজ বিশ্বের বেশি দূষিত শহরের তালিকার শীর্ষে,ID-3989.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,,Scientists & Researcher,,No,
09 March 2024 08:24,ভাগাড়ের বিষ-ধোঁয়ায় দূষণ অব্যাহত চুঁচুড়ায়,ID-399.txt,False,No,No,No,Yes,Real,Positive,India,Environmental Pollution,General People,Governent,,No,
14 October 2021 03:36,পরিবেশ দূষণ: চট্টগ্রামে ৫ কারখানাকে ১৮ লাখ টাকা জরিমানা,ID-4.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,Crime/Police,,No,
12 September 2023 11:52,সিসা দূষণে ভয়ংকর ঝুঁকিতে বাংলাদেশ,ID-40.txt,False,No,Yes,Yes,Yes,Real,Positive,Bangladesh,Heavy Metal,,,,No,
08 March 2024 09:38,"পরিবেশকে বাঁচানোর তাগিদ, চিঠি ২৬টি রাজনৈতিক দলকে",ID-400.txt,False,Yes,No,No,No,Problematic,Positive,India,Environmental Pollution,Goverment,Environmental/Forestry Authority,,No,
14 June 2023 08:56,পানিতে অক্সিজেন–সংকটে মারা যাচ্ছে আমতলী পৌর লেকের মাছ,ID-4001.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,General People,Other Authority,,No,
15 November 2022 06:41,দূষিত শহরের তালিকায় আজ ঢাকা তৃতীয়,ID-4008.txt,False,No,No,Yes,Yes,Real,Neutral,Bangladesh,Environmental Pollution,,,,No,
31 January 2023 17:43,দেশের বেশির ভাগ ইটভাটাই অবৈধ,ID-4009.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,Government,,No,
19 January 2023 04:57,দূষিত শহরে আজ ঢাকা তৃতীয়,ID-4010.txt,False,No,No,Yes,No,Real,Negative,Bangladesh,Air Pollution,Government,Scientists & Researcher,,No,
11 December 2017 03:19,মানচিত্রে ঢাকার দূষণপ্রবণ এলাকা,ID-4011.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Air Pollution,General People,,,No,
31 March 2024 18:00,রাজধানীর ২০ বছরের পুরোনো বাস প্রত্যাহার করতে হবে: পরিবেশমন্ত্রী,ID-4013.txt,False,Yes,No,No,No,Real,Negative,Bangladesh,Environmental Pollution,General People,Government,,No,
11 March 2024 04:14,ঢাকার বাতাস সকালে অস্বাস্থ্যকর,ID-4015.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
10 March 2024 05:19,"ঢাকার বাতাস আজও অস্বাস্থ্যকর, সকালে তালিকায় তৃতীয়",ID-4016.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Air Pollution,Industries,Environmental/Forestry Authority,,No,
06 March 2024 03:50,ঢাকার বায়ু আজ অস্বাস্থ্যকর,ID-4017.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
28 February 2024 03:49,বায়ুদূষণে আজ সকালে ঢাকা শীর্ষে,ID-4018.txt,False,No,No,Yes,Yes,Real,Problematic,Bangladesh,Air Pollution,General People,Scientists & Researcher,,No,
03 March 2024 07:48,"অবাধে দূষণ ছড়িয়ে হাওড়ায় দাপাচ্ছে নিষিদ্ধ যান ভ্যানো, নির্বিকার পুলিশ",ID-404.txt,False,No,No,No,Yes,Maybe Real,Negative,India,Sound Pollution,General People,Governent,,No,
03 March 2024 07:35,এমস: মোদী দুষলেন রাজ্যকেই,ID-405.txt,False,Yes,No,No,No,Real,Neutral,India,Environmental Pollution,Goverment,Governent,,No,
02 March 2024 15:19,"এ বছরও ‘এল নিনো’র দাপটে ভুগবে দেশ, থাকছে তাপপ্রবাহের আশঙ্কাও, কী বলছেন আবহবিদেরা",ID-406.txt,False,No,Yes,Yes,Yes,Real,Positive,India,Global Warming,,Scientists,,No,
14 February 2024 09:44,ঢাকার বাতাস আজ 'খুব অস্বাস্থ্যকর',ID-41.txt,False,No,No,Yes,No,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
25 January 2024 22:42,দূষণ নিয়ন্ত্রণে পরিবেশ মন্ত্রণালয়ের ১০০ দিনের কর্মসূচি,ID-4101.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,General People,Government,,No,
04 October 2023 06:52,পরিবেশ দূষণে ঘোর বিপদে প্রাণিকুলও,ID-4102.txt,False,No,No,No,No,Real,Positive,Bangladesh,Wildlife,General People,Environmental/Forestry Authority,,No,
12 December 2023 00:22,পরিবেশ সংরক্ষণে নাগরিক দায়িত্ব,ID-4103.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Environmental Pollution,Authority,Other Authority,,No,
21 January 2018 20:39,পরিবেশের সর্বনাশ,ID-4106.txt,False,Yes,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,Other Authority,,No,
04 June 2023 13:42,প্লাস্টিক দূষণ রোধে আইনের প্রয়োগ নিশ্চিত করুন: টিআইবি,ID-4107.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Plastic Pollution,Government,NGO,,No,
20 January 2020 15:12,ভোটের প্রচারেও পরিবেশ দূষণ,ID-4112.txt,False,Yes,No,No,No,Real,Neutral,Bangladesh,Plastic Pollution,Authority,Legal/Court,,No,
26 February 2024 08:11,ম্যানগ্রোভ ধ্বংস করে ভেড়ি তৈরির নালিশ বাসন্তীতে,ID-412.txt,False,Yes,No,No,No,Maybe Real,Negative,India,Foresty and Tree Plantation,Dishonest people,Other Authority,,No,
05 June 2023 19:46,পরিবেশ রক্ষায় ব্যর্থ হলে কাঠগড়ায় দাঁড়াতে হবে: তথ্যমন্ত্রী,ID-4120.txt,False,Yes,No,Yes,Yes,Real,Positive,Bangladesh,Plastic Pollution,General People,Government,,No,
07 November 2023 16:37,দিল্লির দূষণ রোধে ভারতের সুপ্রিম কোর্টের চরম হুঁশিয়ারি,ID-4121.txt,False,No,No,Yes,No,Real,Positive,India,Air Pollution,General People,Legal/Court,,No,
13 February 2024 03:54,"হাঁড়িধোয়া নদী দূষণ, তিন প্রতিষ্ঠানের বিরুদ্ধে ব্যবস্থা নেওয়ার ...",ID-4122.txt,False,Yes,No,No,No,Real,Positive,Bangladesh,Water Pollution,Dishonest people,Legal/Court,,No,
23 January 2018 13:03,পরিবেশ দূষণে ৫ প্রতিষ্ঠানকে জরিমানা,ID-4123.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,Industries,Crime/Police,,No,
07 April 2022 07:55,"খাদ্যে ভেজাল, শব্দ দূষণ বেড়ে গেছে: স্বাস্থ্যমন্ত্রী ",ID-4124.txt,False,No,No,No,No,Real,Positive,Bangladesh,Sound Pollution,General People,Legal/Court,,No,
05 June 2019 10:35,বায়ু দূষণের প্রভাব ও করণীয়,ID-4127.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Air Pollution,Industries,,,No,
12 October 2022 12:00,বায়ুদূষণ রোধে চাই আইনের কঠোর প্রয়োগ ও সম্মিলিত উদ্যোগ,ID-4129.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Air Pollution,Industries,,,No,
